nombre_comuna;nombre_barrio;zona;sitio_atencion;direccion_sitio_atencion;disciplina_y_o_actividad;Lunes;Martes;Miercoles;Jueves;Viernes;sabado;Domingo;hora_inicio;hora_fin;corregimiento;vereda;nivel deportivo;programa;MONITOR;nombre grupo
1;Terron Colorado;Urbana;UNIDAD RECREATIVA TORY CASTRO;C 19 # 4 BIS Oeste 50;NATACION;Lunes;;Miercoles;;Viernes;;;16:30:00; 18:00:00;;;Apropiacion;Deporvida;PABLO  CALERO JIMENEZ;-
1;Terron Colorado;Urbana;UNIDAD RECREATIVA TORY CASTRO;C 19 # 4 BIS Oeste 50;NATACION;Lunes;;;;;;;15:00:00; 16:00:00;;;Base;Deporvida;PABLO  CALERO JIMENEZ;-
1;Terron Colorado;Urbana;UNIDAD RECREATIVA TORY CASTRO;C 19 # 4 BIS Oeste 50;NATACION;;;Miercoles;;Viernes;;;15:30:00; 16:30:00;;;Base;Deporvida;PABLO  CALERO JIMENEZ;-
1;Terron Colorado;Urbana;UNIDAD RECREATIVA TORY CASTRO;C 19 # 4 BIS Oeste 50;NATACION;Lunes;;Miercoles;;Viernes;;;14:00:00; 15:00:00;;;Base;Deporvida;PABLO  CALERO JIMENEZ;-
1;Vista Hermosa;Urbana;CANCHA DE FUTBOL 5 LAS PALMAS 1;C 7 Oeste # 27 00;FUTBOL;Lunes;;Miercoles;;;;;14:30:00; 16:00:00;;;Base;Deporvida;JOSE asdrubal ARIZA PIEDRAHITA;-
1;Vista Hermosa;Urbana;CANCHA DE FUTBOL 5 LAS PALMAS 1;C 7 Oeste # 27 00;FUTBOL;;Martes;;Jueves;;;;9:30:00; 11:00:00;;;Fundamentacion;Deporvida;JOSE asdrubal ARIZA PIEDRAHITA;-
2;Prados del Norte;Urbana;Parque Los Senderos;C 38N  # A 2BN - 00;FUNCIONAL;;;Miercoles;;Viernes;;;6:00.am-6:00.am;7:00.am-7:00.am;;;No aplica;ActivaMente;RAMIRO ÁLVAREZ;ACT-C-2-ANDRES.ALVAREZ-G01-MAS DORADOS
2;San Vicente;Urbana;CORPORACION PARA LA 3RA EDAD;AVE 2N # 32A - 05;FUNCIONAL;;Martes;;Jueves;;;;6:00.pm-6:00.pm;7:30.pm-7:30.pm;;;No aplica;ActivaMente;DIEGO MONTOYA;ACT-C-2-DIEGO.FERNANDO.M-G06-NUEVO ALDEMAR
2;Brisas de Los Alamos ;Urbana;Polideportivo Brisas de los  Alamos;Av2nte #75n-03;FUNCIONAL;Lunes;;;;;;;7:00.am;8:00.am;;;No aplica;ActivaMente;SERGIO LOPEZ;ACT-C-2-SERGIO.ANDRES.L-G01-UN NUEVO VIVIR
2;Vipasa;Urbana;Polideportivo Vipasa;A 3CN # 47BN - 00;FUNCIONAL;;Martes;;;;;;9:00.am;10:00.am;;;No aplica;ActivaMente;SERGIO LOPEZ;ACT-C-2-SERGIO.ANDRES.L-G02-ENTRENAMOS BRISA 1
2;La Flora;Urbana;PARQUE RINCON DE LA FLORA;CALLE 58N CON AVENIDA 3F NORTE;FUNCIONAL;;;Miercoles;;;;;7:30.am;8:30.am;;;No aplica;ActivaMente;SERGIO LOPEZ;ACT-C-2-SERGIO.ANDRES.L-G03-ENTRENAMOS FLORA
2;El Bosque;Urbana;Parque El Bosque;CALLE 50N CON AVE 8A Y 8B;FUNCIONAL;;;;Jueves;;;;7:00.am;8:00.am;;;No aplica;ActivaMente;SERGIO LOPEZ;ACT-C-2-SERGIO.ANDRES.L-G04-ARMONIA DEL BOSQUE
2;La Flora;Urbana;CONJUNTO RESIDENCIAL KANELA;Avenida 3 bis # 60N33;FUNCIONAL;Lunes;;;;;;;9:00.am;10:00.am;;;No aplica;ActivaMente;SERGIO LOPEZ;ACT-C-2-SERGIO.ANDRES.L-G05-SOÑADORES
2;Vipasa;Urbana;Polideportivo Vipasa;A 3CN # 47BN - 00;FUNCIONAL;;;;;Viernes;;;7:15.am;8:15.am;;;No aplica;ActivaMente;YULIAN CANDELO;ACT-C-2-YULIAN.CANDELO-G02-LAS AUDACES
2;Ciudad Los Alamos;Urbana;POLIDEPORTIVO CIUDAD LOS ALAMOS;AVE 2IN #61AN -00;FUNCIONAL;;Martes;;Jueves;;;;7:15.am-7:15.am;8:15.am-8:15.am;;;No aplica;ActivaMente;RAMIRO ÁLVAREZ;ACT-C2-ANDRES.ALVAREZ-G02-REJUVENECER
2;Prados del Norte;Urbana;UNIDAD RECREATIVA EL AVION;AVE 2 # 35AN 04;FUNCIONAL;;Martes;Miercoles;;;;;7:00.am-7:00.am;8:00.am-8:00.am;;;No aplica;ActivaMente;DIANA CARDONA;ACT-C2-DIANA,C.-G02-GAVIOTAS
2;La Flora;Urbana;Parque La Flora;avenida 5 norte con 47;FUNCIONAL;;;;Jueves;Viernes;;;6:00.am-6:00.am;7:00.am-7:00.am;;;No aplica;ActivaMente;DIANA CARDONA;ACT-C2-DIANA,C.-G05-FUENTE DE VIDA
2;El Bosque;Urbana;Parque El Bosque;CALLE 50N CON AVE 8A Y 8B;FUNCIONAL;Lunes;;;;Viernes;;;7:00.am-7:15.am;8:00.am-8:15.am;;;No aplica;ActivaMente;RAMIRO ÁLVAREZ;ACT-C2-RAMIRO.ALVAREZ-G03-ALEGRIA DE VIVIR
2;Prados del Norte;Urbana;Parque Los Senderos;C 38N  # A 2BN - 00;FUNCIONAL;;Martes;Miercoles;Jueves;;;;9:15.am-9:15.am-9:15.am;10:15.am-10:15.am-10:15.am;;;No aplica;ActivaMente;ANDRES ARIAS;ACT-FUNCIONAL-C2-ANDRES ARIAS-G01-SALUD Y VIDA
2;Urbanización La Flora;Urbana;PLAZUELA DE SANTA BARBARA;Calle 63 nte #3en-70;FUNCIONAL;Lunes;;;;Viernes;;;9:00.am-9:00.am;10:00.am-10:00.am;;;No aplica;ActivaMente;ANDRES ARIAS;ACT-FUNCIONAL-C2-ANDRES ARIAS-G02-MENTES ABIERTAS
2;AHDI- Alto Menga - Alto Vagón;Urbana;PARQUE ALTOS DE MENGA - EL POSO;AVE 8N # 52B - 67;FUNCIONAL;;Martes;;Jueves;;;;8:00.am-8:00.am;9:00.am-9:00.am;;;No aplica;ActivaMente;ANDRES ARIAS;ACT-FUNCIONAL-C2-ANDRES ARIAS-G03- PRIMAVERAL
2;San Vicente;Urbana;CORPORACION PARA LA 3RA EDAD;AVE 2N # 32A - 05;FUNCIONAL;Lunes;;Miercoles;;;;;9:00.am-9:00.am;10:00.am-10:00.am;;;No aplica;ActivaMente;JULIANA HENAO;ACT-FUNCIONAL-C2-JULIANA HENAO-G02- HORAS FELICES
2;San Vicente;Urbana;EDIFICIO DAGMA;Avenida 5AN #20-08;PAUSAS ACTIVAS;;Martes;;Jueves;;;;10:00.pm-10:00.am;12:00.am-12:00.pm;;;No aplica;ActivaMente;WENDY OCAMPO;ACT-PAUSAS ACTIVAS-C3-DAGMA.G03
2;Ciudad Los Alamos;Urbana;UNIDAD RECREATIVA RINCON  DE PACARA;A 2GN # 58N - 100;ACTIVIDAD FÍSICA Y RECREACIÓN ADAPTADA;;;Miercoles;;Viernes;;;10:30.am-10:30.am;12:00.pm-12:00.pm;;;No aplica;Cali Incluyente;DIANA BARONA;CI - ACTIVIDAD FISICA Y RECREACIÓN ADAPTADA - C2 - G01
2;Ciudad Los Alamos;Urbana;UNIDAD RECREATIVA RINCON DE PACARA;A 2GN # 58N - 100;ACTIVIDAD FÍSICA Y RECREACIÓN ADAPTADA;;;;Jueves;;;;2:00.pm;3:30.pm;;;No aplica;Cali Incluyente;EDUARDO ESCOBAR;CI - ACTIVIDAD FÍSICA Y RECREACIÓN ADAPTADA - C2 - G02
2;Santa Rita;Urbana;JARDIN BOTANICO;CRA 2 OESTE Nro 21 -121;CAMINATA;;;;;;;Domingo;6:30.am;8:30.am;;;No aplica;Carreras y Caminatas;KAROL PORTILLA;CAMINATA SENDERO JARDIN BOTANICO
2;Brisas de Los Alamos ;Urbana;CANCHA BRISAS DE LOS ALAMOS;AV 2N CLL 73N-Cancha del rio;acondicionamiento fisico;Lunes;;Miercoles;;Viernes;;;7:00.am-7:00.am-7:00.am;8:00.am-8:00.am-8:00.am;;;No aplica;Carreras y Caminatas;FROILAN LOPEZ;CYC-ACONDICIONAMIENTO FISICO-C2-FROILAN ESTEBAN LOPEZ-G01
2;Normandía;Urbana;PARQUE DEL GATO;AV 4 OESTE CON CALLE 13 OESTE;acondicionamiento fisico;;Martes;;Jueves;;;;7:00.pm-7:00.pm;9:00.pm-9:00.pm;;;No aplica;Carreras y Caminatas;LUIS BOLAÑOS;CYC-ACONDICIONAMIENTO FISICO-C2-LUIS FERNANDO BOLAÑOS-G01
2;Chipichape;Urbana;CAMINATAS MIRADOR GUACAS;AV 6DN #36N-18;CAMINATA;;;;;;;Domingo;6:30.am;9:00.am;;;No aplica;Carreras y Caminatas;KAROL PORTILLA;EVENTO CAMINATA MIRADOR GUACAS
2;Ciudad Los Alamos;Urbana;I.E TECNICO DE COMERCIO SANTA CECILIA- BRISAS DE LOS ALAMOS;1723;RECREO DEPORTIVO;;Martes;;;Viernes;;;7:00AM-7:00AM;8:00am-7:50am;;;No aplica;Deporte Escolar;JULIO OBREGON;2144
2;Ciudad Los Alamos;Urbana;I.E TECNICO DE COMERCIO SANTA CECILIA- BRISAS DE LOS ALAMOS;1724;RECREO DEPORTIVO;;Martes;;;Viernes;;;8:00AM-7:50AM;9:00am-8:40am;;;No aplica;Deporte Escolar;JULIO OBREGON;2145
2;Ciudad Los Alamos;Urbana;I.E TECNICO DE COMERCIO SANTA CECILIA- BRISAS DE LOS ALAMOS;1725;RECREO DEPORTIVO;;;;;Viernes;;;8:40AM;11:00am;;;No aplica;Deporte Escolar;JULIO OBREGON;2146
2;Ciudad Los Alamos;Urbana;I.E TECNICO DE COMERCIO SANTA CECILIA- BRISAS DE LOS ALAMOS;1726;RECREO DEPORTIVO;;;;Jueves;;;;7:00AM;8:40am;;;No aplica;Deporte Escolar;JULIO OBREGON;2147
2;Ciudad Los Alamos;Urbana;I.E TECNICO DE COMERCIO SANTA CECILIA- BRISAS DE LOS ALAMOS;1727;RECREO DEPORTIVO;;;;Jueves;;;;8:40AM;11:00am;;;No aplica;Deporte Escolar;JULIO OBREGON;2148
2;Ciudad Los Alamos;Urbana;I.E TECNICO DE COMERCIO SANTA CECILIA- BRISAS DE LOS ALAMOS;1728;RECREO DEPORTIVO;;;Miercoles;;;;;7:00AM;8:40am;;;No aplica;Deporte Escolar;JULIO OBREGON;2149
2;Ciudad Los Alamos;Urbana;I.E TECNICO DE COMERCIO SANTA CECILIA- BRISAS DE LOS ALAMOS;1729;RECREO DEPORTIVO;;;Miercoles;;;;;8:40AM;11:00am;;;No aplica;Deporte Escolar;JULIO OBREGON;2150
2;Santa Mónica;Urbana;FUNDACION HOGARES CLARET - SANTA MONICA RESIDENCIAL;Cl. 18 Nte. # 10-60;SESIONES LUDICOPEDAGOGICAS;;;Miercoles;;;;;10:00.am;11:00.am;;;No aplica;Poblacion y Etnias;SEBASTIAN MUÑOZ;PYE-T.D.E-CENTRO SOCIO-SANITARIO-SANTA ISABEL-C19-SEBASTIAN MUÑOZ-G01
2;Ciudad Los Alamos;Urbana;POLIDEPORTIVO CIUDAD LOS ALAMOS;K 61A Norte # 2I Norte 2;FUTBOL;Lunes;;Miercoles;;Viernes;;;17:00:00; 18:30:00;;222;Fundamentacion;Deporvida;RUBEN ARCANGEL SARMIENTO BETANCOURT;-
2;Ciudad Los Alamos;Urbana;POLIDEPORTIVO CIUDAD LOS ALAMOS;K 61A Norte # 2I Norte 2;FUTBOL;Lunes;;Miercoles;;Viernes;;;18:30:00; 20:00:00;;223;Fundamentacion;Deporvida;RUBEN ARCANGEL SARMIENTO BETANCOURT;-
2;Ciudad Los Alamos;Urbana;POLIDEPORTIVO CIUDAD LOS ALAMOS;K 61A Norte # 2I Norte 2;FUTBOL;;;Miercoles;;;;;8:00:00; 09:30:00;;224;Irradiacion;Deporvida;RUBEN ARCANGEL SARMIENTO BETANCOURT;-
2;Ciudad Los Alamos;Urbana;POLIDEPORTIVO CIUDAD LOS ALAMOS;K 61A Norte # 2I Norte 2;FUTBOL;;;;;Viernes;;;8:00:00; 21:30:00;;224;Irradiacion;Deporvida;RUBEN ARCANGEL SARMIENTO BETANCOURT;-
2;Ciudad Los Alamos;Urbana;UNIDAD RECREATIVA CIUDAD LOS ALAMOS;C 62N # 2F N 30;FUTBOL;;Martes;;Jueves;;;;16:30:00; 18:00:00;;235;Fundamentacion;Deporvida;PAULO CESAR LERMA WEIR;-
2;Ciudad Los Alamos;Urbana;UNIDAD RECREATIVA CIUDAD LOS ALAMOS;C 62N # 2F N 30;FUTBOL;;Martes;;Jueves;;;;14:30:00; 16:00:00;;256;Irradiacion;Deporvida;SADIEL ALEXIS GUAPACHA OROZCO;-
2;Ciudad Los Alamos;Urbana;UNIDAD RECREATIVA CIUDAD LOS ALAMOS;C 62N # 2F N 30;FUTBOL;;Martes;;Jueves;;;;18:30:00; 20:00:00;;257;Fundamentacion;Deporvida;SADIEL ALEXIS GUAPACHA OROZCO;-
2;Brisas de Los Alamos ;Urbana;UNIDAD RECREATIVA BRISAS DE LOS ALAMOS;A 2B 2 # 73N BIS 00;FUTBOL;;Martes;;Jueves;;;;14:30:00; 16:00:00;;379;Fundamentacion;Deporvida;PAULO CESAR LERMA WEIR;-
2;La Flora;Urbana;Parque de La Flora;A 5A Norte # 47 Norte;FUTBOL;Lunes;;Miercoles;;;;;19:00:00; 20:30:00;;381;Apropiacion;Deporvida;PAULO CESAR LERMA WEIR;-
2;Ciudad Los Alamos;Urbana;UNIDAD RECREATIVA CIUDAD LOS ALAMOS;C 62N # 2F N 30;FUTBOL;Lunes;;Miercoles;;;;;18:30:00; 19:45:00;;448;Irradiacion;Deporvida;SADIEL ALEXIS GUAPACHA OROZCO;-
2;Brisas de Los Alamos ;Urbana;UNIDAD RECREATIVA BRISAS DE LOS ALAMOS;A 2B 2 # 73N BIS 00;VOLEIBOL;;;Miercoles;Jueves;;;;8:00:00; 09:00:00;;258;Irradiacion;Deporvida;ROBIN  ROSERO CESPEDES;-
2;Brisas de Los Alamos ;Urbana;UNIDAD RECREATIVA BRISAS DE LOS ALAMOS;A 2B 2 # 73N BIS 00;VOLEIBOL;;;Miercoles;Jueves;;;;9:00:00; 10:00:00;;259;Irradiacion;Deporvida;ROBIN  ROSERO CESPEDES;-
2;Brisas de Los Alamos ;Urbana;UNIDAD RECREATIVA BRISAS DE LOS ALAMOS;A 2B 2 # 73N BIS 00;VOLEIBOL;;;;;Viernes;;;8:00:00; 09:00:00;;260;Irradiacion;Deporvida;ROBIN  ROSERO CESPEDES;-
2;Brisas de Los Alamos ;Urbana;UNIDAD RECREATIVA BRISAS DE LOS ALAMOS;A 2B 2 # 73N BIS 00;VOLEIBOL;;;;;Viernes;;;9:00:00; 10:00:00;;261;Irradiacion;Deporvida;ROBIN  ROSERO CESPEDES;-
2;Brisas de Los Alamos ;Urbana;UNIDAD RECREATIVA BRISAS DE LOS ALAMOS;A 2B 2 # 73N BIS 00;NATACION;;Martes;;Jueves;;;;16:30:00; 17:30:00;;231;Base;Deporvida;KAREN DAYANA CACERES ASPRILLA;-
2;Brisas de Los Alamos ;Urbana;UNIDAD RECREATIVA BRISAS DE LOS ALAMOS;A 2B 2 # 73N BIS 00;NATACION;;Martes;;Jueves;;;;17:30:00; 18:30:00;;232;Irradiacion;Deporvida;KAREN DAYANA CACERES ASPRILLA;-
2;Brisas de Los Alamos ;Urbana;UNIDAD RECREATIVA BRISAS DE LOS ALAMOS;A 2B 2 # 73N BIS 00;NATACION;;;;;Viernes;;;17:30:00; 18:30:00;;233;Irradiacion;Deporvida;KAREN DAYANA CACERES ASPRILLA;-
2;Brisas de Los Alamos ;Urbana;UNIDAD RECREATIVA BRISAS DE LOS ALAMOS;A 2B 2 # 73N BIS 00;NATACION;;Martes;;;;;;19:00:00; 20:00:00;;233;Irradiacion;Deporvida;KAREN DAYANA CACERES ASPRILLA;-
2;Ciudad Los Alamos;Urbana;CANCHA MÚLTIPLE LOS ALAMOS;A 2DN # 56N - 00;BMX FREESTYLE;;;Miercoles;Jueves;;;;5:00.pm-5:00.pm;6:30.pm-6:30.pm;;;No aplica;Vertigo;JUAN OSPINA;VT-BMXFREESTYLE-C2-JUAN OSPINA-G02
2;null;Urbana;CANCHA LA CUNA DE LA SEGUNDA NORTE;A 2 Norte # 60 Norte 00;FUTBOL;;Martes;;Jueves;;;;18:00:00; 20:00:00;-;-;Fundamentacion;Deporvida;RUBEN ARCANGEL SARMIENTO BETANCOURT;-
3;La Merced;Urbana;SECRETARIA DE CULTURA - CENTRO CULTURAL LA FES;CRA 5 # 6 - 05;PAUSAS ACTIVAS;Lunes;;Miercoles;;Viernes;;;10:00.am-10:00.am-10:00.am;12:00.pm-12:00.pm-12:00.pm;;;No aplica;ActivaMente;STEFANNY TORRES;ACT -C-3-STEFANY-T-G1-SECRETARIA DE CULTURA
3;Los Libertadores;Urbana;CASETA COMUNAL LIBERTADORES;CALLE 2B # 18 - 00;FUNCIONAL;;;;Jueves;;;;7:30.am;8:30.am;;;No aplica;ActivaMente;DIANA CARDONA;ACT-C-3-DIANA.CARDONA-G04-GIMNASIA.LIBERTADORES
3;San Nicolás;Urbana;PARQUE SAN NICOLAS;CALLE 20 CON CARRERA 6;FUNCIONAL;;;;Jueves;;;;8:10.am;9:09.am;;;No aplica;ActivaMente;EDWARD MONTENEGRO;ACT-C-4-HENRY.CORTES-G04-ACTIVOS SIEMPRE
3;La Merced;Urbana;Parque la Merced;CLL 47B # 2F - 36;FUNCIONAL;Lunes;;Miercoles;;;;;8:15.am-7:30.am;9:15.am-8:30.am;;;No aplica;ActivaMente;RAMIRO ÁLVAREZ;ACT-C2-RAMIRO.ALVAREZ-G04-LUCEROS
3;Los Libertadores;Urbana;CASETA COMUNAL LIBERTADORES;CALLE 2B # 18 - 00;FUNCIONAL;;;Miercoles;;;;;2:00.pm;3:00.pm;;;No aplica;ActivaMente;DIANA CARDONA;ACT-C3-DIANA,C.-G03-ALEGRIA
3;Los Libertadores;Urbana;CASETA COMUNAL LIBERTADORES;CALLE 2B # 18 - 00;FUNCIONAL;Lunes;;;;Viernes;;;8:00.am-7:30.am;9:00.am-8:30.am;;;No aplica;ActivaMente;ANDRES ARIAS;ACT-FUNCIONAL-C2-ANDRES ARIAS-G04- FORJADORAS DE SUEÑOS
3;La Merced;Urbana;SECRETARIA DE CULTURA - CENTRO CULTURAL LA FES;CRA 5 # 6 - 05;FUNCIONAL;Lunes;;Miercoles;;Viernes;;;10:00.am-10:00.am-10:00.am;12:00.pm-12:00.pm-12:00.pm;;;No aplica;ActivaMente;NATHALIA LABRADA;ACT-FUNCIONAL-C3-SECRETARIA DE CULTURA-G05
3;San Juan Bosco;Urbana;FUNDACION BOTERITOS - SAN JUAN BOSCO;K 14A # 6A-09;ACTIVIDAD FÍSICA Y RECREACIÓN ADAPTADA;Lunes;;;;;;;8:00.am;9:30.am;;;No aplica;Cali Incluyente;DIANA BARONA;CI - ACTIVIDAD FISICA Y RECREACIÓN ADAPTADA - C03 - G01
3;San Juan Bosco;Urbana;FUNDACION BOTERITOS - SAN JUAN BOSCO;K 14A # 6A-09;ACTIVIDAD FÍSICA Y RECREACIÓN ADAPTADA;Lunes;;;;;;;10:00.am;11:30.am;;;No aplica;Cali Incluyente;DIANA BARONA;CI - ACTIVIDAD FISICA Y RECREACIÓN ADAPTADA - C03 - G02
3;San Juan Bosco;Urbana;I.E SANTA LIBRADA;C 6A # 14-60;BALONCESTO AUDITIVO;Lunes;;Miercoles;;;;;11:00.am-11:00.am;12:30.pm-12:30.pm;;;No aplica;Cali Incluyente;EDUARDO ESCOBAR;CI - BALONCESTO ADITIVO - C03 - G01
3;San Pascual;Urbana;CALLE MOCHA SAN PASCUAL;Carrera 13 # 13-41;ENTRE RISAS Y JUEGOS;;;;;;Sabado;;9:00.am;11:00.am;;;No aplica;Cali juega;MANUEL LOPEZ;CJ-ER-C3-SP-COM
3;Los Libertadores;Urbana;I.E NORMAL SUPERIOR FARALLONES DE CALI;K 22 # 2-65;ENTRE RISAS Y JUEGOS;;;;Jueves;;;;8:00.am;8:45.am;;;No aplica;Cali juega;CARLOS MEZA;CJ-INF-C3-IENSF-MRM-PRIA
3;Los Libertadores;Urbana;I.E NORMAL SUPERIOR FARALLONES DE CALI;K 22 # 2-65;ENTRE RISAS Y JUEGOS;;;;Jueves;;;;8:45.am;9:15.am;;;No aplica;Cali juega;CARLOS MEZA;CJ-INF-C3-IENSF-MRM-PRIB
3;Los Libertadores;Urbana;I.E NORMAL SUPERIOR FARALLONES DE CALI;K 22 # 2-65;ENTRE RISAS Y JUEGOS;;;;Jueves;;;;9:15.am;10:00.am;;;No aplica;Cali juega;ESTHER MINA;CJ-INF-C3-IENSF-MRM-PRIC
3;Los Libertadores;Urbana;I.E NORMAL SUPERIOR FARALLONES DE CALI;K 22 # 2-65;ENTRE RISAS Y JUEGOS;;;;Jueves;;;;10:30.am;11:15.am;;;No aplica;Cali juega;ESTHER MINA;CJ-INF-C3-IENSF-MRM-PRID
3;Los Libertadores;Urbana;I.E NORMAL SUPERIOR FARALLONES DE CALI;K 22 # 2-65;ENTRE RISAS Y JUEGOS;;;;Jueves;;;;11:15.am;12:00.pm;;;No aplica;Cali juega;ESTHER MINA;CJ-INF-C3-IENSF-MRM-PRIE
3;Los Libertadores;Urbana;I.E NORMAL SUPERIOR FARALLONES DE CALI;K 22 # 2-65;ENTRE RISAS Y JUEGOS;;Martes;;;;;;8:00.am;8:45.am;;;No aplica;Cali juega;JORGE RAMOS;CJ-INF-C3-IENSF-MRM-SEGA
3;Los Libertadores;Urbana;I.E NORMAL SUPERIOR FARALLONES DE CALI;K 22 # 2-65;ENTRE RISAS Y JUEGOS;;Martes;;;;;;8:45.am;9:15.am;;;No aplica;Cali juega;JORGE RAMOS;CJ-INF-C3-IENSF-MRM-SEGB
3;Los Libertadores;Urbana;I.E NORMAL SUPERIOR FARALLONES DE CALI;K 22 # 2-65;ENTRE RISAS Y JUEGOS;;Martes;;;;;;9:15.am;10:00.am;;;No aplica;Cali juega;JORGE RAMOS;CJ-INF-C3-IENSF-MRM-SEGC
3;Los Libertadores;Urbana;I.E NORMAL SUPERIOR FARALLONES DE CALI;K 22 # 2-65;ENTRE RISAS Y JUEGOS;;Martes;;;;;;10:30.am;11:15.am;;;No aplica;Cali juega;CARLOS MEZA;CJ-INF-C3-IENSF-MRM-SEGD
3;Los Libertadores;Urbana;I.E NORMAL SUPERIOR FARALLONES DE CALI;K 22 # 2-65;ENTRE RISAS Y JUEGOS;;Martes;;;;;;11:15.am;12:00.pm;;;No aplica;Cali juega;CARLOS MEZA;CJ-INF-C3-IENSF-MRM-SEGE
3;El Nacional;Urbana;IE NORMAL SUPERIOR SEDE MARIA PERLAZA;Cl. 5 Oe. #182;ENTRE RISAS Y JUEGOS;;;Miercoles;;;;;10:00.am;10:45.am;;;No aplica;Cali juega;GILARID CASTAÑO;CJ-INF-C3-IENSF-SMP-QUINA
3;El Nacional;Urbana;IE NORMAL SUPERIOR SEDE MARIA PERLAZA;Cl. 5 Oe. #182;ENTRE RISAS Y JUEGOS;;;Miercoles;;;;;7:55.am;8:50.am;;;No aplica;Cali juega;SANTIAGO VEIRA;CJ-INF-C3-IENSF-SMP-TERA
3;El Nacional;Urbana;IE NORMAL SUPERIOR SEDE MARIA PERLAZA;Cl. 5 Oe. #182;ENTRE RISAS Y JUEGOS;;;Miercoles;;;;;10:15.am;11:00.am;;;No aplica;Cali juega;SANTIAGO VEIRA;CJ-INF-C3-IENSF-SMP-TERB
3;El Nacional;Urbana;IE NORMAL SUPERIOR SEDE MARIA PERLAZA;Cl. 5 Oe. #182;ENTRE RISAS Y JUEGOS;;;Miercoles;;;;;7:00.am;7:50.am;;;No aplica;Cali juega;SANTIAGO VEIRA;CJ-INF-C3-IENSF-SMP-TERC
3;El Nacional;Urbana;IE NORMAL SUPERIOR SEDE MARIA PERLAZA;Cl. 5 Oe. #182;ENTRE RISAS Y JUEGOS;;;Miercoles;;;;;8:50.am;9:45.am;;;No aplica;Cali juega;GILARID CASTAÑO;CJ-INF-C3-IENSF-SMP-TERD
3;El Nacional;Urbana;IE NORMAL SUPERIOR SEDE MARIA PERLAZA;Cl. 5 Oe. #182;ENTRE RISAS Y JUEGOS;;;Miercoles;;;;;12:00.pm;12:45.pm;;;No aplica;Cali juega;GILARID CASTAÑO;CJ-INF-C3-IENSF-SMP-TERE
3;San Pascual;Urbana;Casa Cabildo Eperara Siapidara;CALLE 6 A  # 13 - 60;SESIONES LUDICOPEDAGOGICAS;;;;;;;Domingo;4:00.pm;5:00.pm;;;No aplica;Poblacion y Etnias;ANGI CHIRIPUA;PYE-INDIGENA-C01- CABILDO EPERARA SIAPIDARA ADULTOS-ANGIE CHIRIPUA-G05
3;San Pascual;Urbana;Casa Cabildo Eperara Siapidara;CALLE 6 A  # 13 - 60;SESIONES LUDICOPEDAGOGICAS;;;;;;;Domingo;11:00.am;12:00.pm;;;No aplica;Poblacion y Etnias;ANGI CHIRIPUA;PYE-INDIGENA-C01- CABILDO EPERARA SIAPIDARA NIÑOS-ANGIE CHIRIPUA-G04
3;San Juan Bosco;Urbana;CASA SEMILLAS INGA;Carrera 12 # 10-38;SESIONES LUDICOPEDAGOGICAS;;Martes;;Jueves;;;;10:00.am-10:00.am;11:00.am-11:00.am;;;No aplica;Poblacion y Etnias;CRISTHIAN MUYUY;PYE-INDIGENA-C03- CASA SEMILLA INGA-CRISTHIAN MUYUY-G02
3;San Juan Bosco;Urbana;CASA SEMILLAS KICHWA;carrera 8 # 7 - 22;SESIONES LUDICOPEDAGOGICAS;;;Miercoles;;;;;9:30.am;10:30.am;;;No aplica;Poblacion y Etnias;KEREN CUÑAS;PYE-INDÍGENA-C03- CASA SEMILLA KURI MUYU- KEREN CUÑAS-G04
3;San Juan Bosco;Urbana;CASA SEMILLAS KICHWA;carrera 8 # 7 - 22;SESIONES LUDICOPEDAGOGICAS;;;;;Viernes;;;10:00.am;11:00.am;;;No aplica;Poblacion y Etnias;KEREN CUÑAS;PYE-INDÍGENA-C03- CASA SEMILLA KUSHI KAWSAY - KEREN CUÑAS-G05
3;Los Libertadores;Urbana;SEDE EUSTAQUIO PALACIOS;CARRERA 17 # 3A-55;SESIONES LUDICOPEDAGOGICAS;;Martes;;;;;;7:00.am;9:00.am;;;No aplica;Poblacion y Etnias;JHON YATACUE;PYE-INDÍGENA-C03- SEDE EUSTAQUIO PALACIOS- JHON YATACUE-G01
3;Los Libertadores;Urbana;SEDE EUSTAQUIO PALACIOS;CARRERA 17 # 3A-55;SESIONES LUDICOPEDAGOGICAS;;;Miercoles;;;;;7:00.am;9:00.am;;;No aplica;Poblacion y Etnias;RIGOBERTO HORMIGA;PYE-INDÍGENA-C03- SEDE EUSTAQUIO PALACIOS- RIGOBERTO HORMIGA-G01
3;Los Libertadores;Urbana;SEDE EUSTAQUIO PALACIOS;CARRERA 17 # 3A-55;SESIONES LUDICOPEDAGOGICAS;;;Miercoles;;;;;9:00.am;11:45.am;;;No aplica;Poblacion y Etnias;RIGOBERTO HORMIGA;PYE-INDÍGENA-C03- SEDE EUSTAQUIO PALACIOS- RIGOBERTO HORMIGA-G02
3;Los Libertadores;Urbana;SEDE EUSTAQUIO PALACIOS;CARRERA 17 # 3A-55;SESIONES LUDICOPEDAGOGICAS;;Martes;;Jueves;;;;7:00.am-7:00.am;8:00.am-8:00.am;;;No aplica;Poblacion y Etnias;CRISTHIAN MUYUY;PYE-INDIGENA-C03- SEDE EUSTAQUIO PALACIOS-CRISTHIAN MUYUY-G01
